Few bands are more prolific in their output than [FILLER_WORD] Dream Theater is, especially in that genre of progressive metal, and a few years ago they came out [FILLER_WORD] this little DVD set, [FILLER_WORD] Dream Theater: Live at Budokan. This is when I was (stutter), this came out when I was just starting to like really get into the band and this pretty much pushed me over the edge  cause [FILLER_WORD] this is like a three hour concert on a single DVD and [FILLER_WORD]  it's just like out of this world. This is when I first really came to appreciate the virtuosity of [FILLER_WORD] each member, because you know hearing it's one thing actually seeing John Petrucci's fingers fly across the (stutter) fretboard effortlessly, Mike Portnoy take on that giant [FILLER_WORD] drum kit, and Jordan Rudess go crazy on keys and of course John Myung on bass. But like it just, the visual element, even though they're not like real crazy players jumping around and everything, just like seeing that playing really [FILLER_WORD] captured it for me. It's [FILLER_WORD] beautifully shot, and [FILLER_WORD] the sound quality's very good if you remember to put it on the stereo setting if you don't have a Dolby five-point-one setup.  Cause when I first got it, I I (stutter) like it's set on default Dolby five-point-one but I didn't have that, and every time it came to a John Petrucci guitar solo all you could hear is like {guitar sounds}, like you couldn't actually hear it so that was kind of a let down, and made me dislike the DVD until I figured that out.   But [FILLER_WORD], yeah, Live at Budokan, this is [FILLER_WORD] a good show, the only problem is the set list isn't that great because Mike Portnoy is a [FILLER_WORD] probably the best fan oriented musician  in the entire planet and he [FILLER_WORD]  makes sure that on the live releases they don't repeat too many songs because then, you know, you'll feel like you're gypped if half the songs on the DVD have already been on another one. The problem is they used a lot of really great songs on the one that came out before this, Live Scenes from New York, which was you know the entire scenes from Memory album  and [FILLER_WORD] some more of their classics like Learning to Live. So [FILLER_WORD]  of like the three big live DVD releases, Live Scenes from New York, this, and Score this might have the weakest set list, but still the performances are great, [FILLER_WORD] it's beautifully shot, even better shot than Score in my opinion, and [FILLER_WORD]  if you like Dream Theater or you're just getting into Dream Theater I think this is a DVD you should pick up.	5.802
I'm reviewing Shallow Hal, starring [FILLER_WORD], Gwenyth Paltrow and Jack Black.    [FILLER_WORD] This movie is rated PG thirteen.  It's a pretty funny movie.    [FILLER_WORD], It is about, [FILLER_WORD] Shallow Hall who [FILLER_WORD],  is exactly what it's called, shallow.   [FILLER_WORD] He goes around to dance clubs trying to, dance with the  hot girls and all that kind of stuff [FILLER_WORD],    He then meets I believe it's Tony Robbins   [FILLER_WORD] in an elevator who   then kind of makes him see  the beauty within.    [FILLER_WORD], So every person that he sees, he sees what they are inside.  [FILLER_WORD] So he ends up meeting Gwenyth Paltrow who is a heavy set woman.  [FILLER_WORD] But he see's the inside which is a beautiful person.  [FILLER_WORD] So he goes around, he dates her.  Everybody else is seeing her as a, as a big person.   [FILLER_WORD] It's really funny, there there's (stutter) some really funny parts in it.  [FILLER_WORD] But, I recommend watching this movie it's really good.	3.0
Alright, so   I'm here to talk about the movie Borat.   Now the movie Borat I just checked this movie out in theaters just a few days ago.   And this might be the best movie of 2006 no joke. Maybe even some may say the best movie of 2006 or not 2006, but you know, best movie ever.   And let me tell you why.   Alright so the movie starts off with   this guy's name is Borat and he lives in Kazakhstan and he's [FILLER_WORD] a tv journalist in in (stutter) [FILLER_WORD] Kazakhstan   and they send him out to the United States to get,   to get (stutter) like, information and stuff to show to about how the how the (stutter) people in the US live and how they do their things so he can   teach it to the people in Kazakhstan.   Now from the movie he steps off in the airport in New York City it's, it (stutter) gets hilarious. I mean,   now this movie is not scripted, I mean they went around   and they just, they actually did it like he was an actual foreigner and they went around and got, got (stutter), they actually just went around and talked to people about this.   So you know this movie is great and I mean I laughed so many times in the movie I'm not gonna give away the ending or anything but that's pretty much what the movie's about and it just might be the best thing, might be the best movie ever honestly I mean it was a great movie I laughed so hard and you know if you know Borat from the Ali G show you know you'll be on the edge of your seat laughing throughout the (stutter) entire movie.   So make sure to get out there and check out Borat.	4.83
Okay this is Alex today.   I am reviewing star wars which is a documentary about graffiti in the nineteen-eighties.   It takes place in New York   and it is a two disk set.   One is the film and the other is the hall of fame which is just a sort of stuff about different graffiti artists. So   it's a pretty good set and stuff graffiti is pretty cool.  If you like hip hop or break dancing or graffiti you're pretty cool then you should get this.   So   it was directed by Tony Silver.   I don't know who that is but   maybe he's famous. Someone is watching this and like oh man Tony Silver, that's my idol. I never personally heard of him but   [FILLER_WORD] it's a 70 minute movie so it's not especially long but  it is pretty cool and lots of cool like [FILLER_WORD] scenes and stuff so I really I don't know I really like this movie  kinda into graffiti and so   [FILLER_WORD] if you don't really know much about graffiti you should watch this because it gives you a pretty good background about how it started and stuff so   it's a pretty good DVD. It's not the best, there's other good ones but this one   this one is alright I don't know if I would buy it but if you get a chance to watch it, you should.	1.414
Hi, my name is Catherine and I want to talk to you about one of Walt Disney's newer movies  called   Lilo and Stitch.   [FILLER_WORD] This movie was surprisingly   [FILLER_WORD] very cute and very good.  [FILLER_WORD] The reason I say surprisingly is because I grew up with those classic Disney movies and I'm always afraid that the newer ones aren't going to be quite as good.   [FILLER_WORD] But this one has quickly earned it's way into my heart to become one of my favorites.  [FILLER_WORD] It's a original story.  [FILLER_WORD] It starts out with Stitch the alien who is   [FILLER_WORD] in big trouble because he's kind of   [FILLER_WORD] a brat around some of the other planets and his his (stutter) creator is in trouble for creating a new species.  [FILLER_WORD] Stitch escapes as he's being hauled away to prison and he makes his way to Earth and lands on the island of Hawaii where he gets put into the dog pound.  [FILLER_WORD] Lilo, who's the little girl living with her sister because their parents have died,  [FILLER_WORD] Lilo decides that she wants a dog and so her sister takes her to go to the dog pound and of course she picks out Stitch.  [FILLER_WORD] Stitch causes havoc  [FILLER_WORD] in both of their lives.  [FILLER_WORD] But at the end, it ends up being   [FILLER_WORD] that he becomes part of their family.  [FILLER_WORD] It's a very cute story. Features a lot of Elvis songs for those Elvis fans.  [FILLER_WORD] And there's a lot of memorable characters in it.  [FILLER_WORD] There's other human characters  [FILLER_WORD] and a couple of alien ones as well.  [FILLER_WORD] There's a couple of original songs also and there are some special features on this DVD, including some deleted scenes.  [FILLER_WORD] There's also a really cute short where Stitch is wreaking havoc in some of the other classic Disney movies.  [FILLER_WORD] So that's a little animated thing that was very funny to watch.  [FILLER_WORD] And there's also   [FILLER_WORD] a music video  [FILLER_WORD] and a game. So (stutter) I definitely recommend this for kids and I also recommend it for adults, even though you also may have grown up with those classic Disney movies and maybe a little wary about it.  [FILLER_WORD] This is definitely a good buy.	5.477
Hi, today I'm presenting the movie that is in theaters.    It's called Borat.    [FILLER_WORD], I would give this movie a five out five and two thumbs up.    It is a hilarious movie.  I loved it, and I laughed my butt off while I watched it.   [FILLER_WORD], It's mostly about this guy named Borat who is a Kazaky reporter in America,  and he's trying to learn about the culture and stuff here, and because he's so different   he ends up making a fool out of himself and it's hilarious. [FILLER_WORD], It's kind of in a,  mock documentary kind of style reality show kind of style where they follow him around  with their cameras, and you see the wonderful interactions he has with Americans.    Of course it's all a big joke,   but, it's hilarious to see him.   And he goes to like different places, and [FILLER_WORD], and [FILLER_WORD], country rodeos in the south and things like that.    So, I definitely recommend you going and seeing Borat the movie.    It's hilarious, and you'll laugh your butt off.    I give it a five out of five.	5.477
Hey, guys, I'm here to talk about one of the greatest movies I've ever seen in my life.   (Uhh) you might think, Oh, what is it? Titanic? Pulp Fiction? No, Chasing Amy.   Written and directed by Kevin Smith, it's about two comic book artists. And one of them is in love with a girl, but he finds out she's a lesbian. And he tells her he loves her, and it evolves into this crazy, crazy loving relationship with a really surprising ending. It's like an ending I've never seen in my life.   Like all Kevin Smith movies, this one was very funny, had great dialog, and it also had some, you know, explicit stuff, but, you know, this is a great movie if you're an adult.  (y=uhh) This movie has great illustrations. Jay and Silent Bob make cameos. The, the monologs are beautiful and very smart and they're very realistic. And the characters are not two-dimensional. They're all three-dimensional characters.   [FILLER_WORD] So after the main character, Holden, played by Ben Affleck, finds out that the girl he likes is lesbian, [FILLER_WORD] he gets her to turn around, but he finds out a lot of things in her past that he didn't want to find out. It is very exciting. It's very funny.   It also stars Jason Lee and Kevin Smith as Silent Bob. This is probably one of Kevin Smith's best movies yet. So, you know, I highly recommend this movie. You know, it will probably be the best thing you ever seen. It's won a lot of awards. So, you know, I highly recommend it.  Once again, that's Chasing Amy, on DVD now. Pick it up.	6.351
Hi I will review for you the special collector's edition of Tae Guk Gi.   A Korean war film,   [FILLER_WORD] the title actually translates to The Brotherhood of War.   [FILLER_WORD] The movie itself is a lot like Saving Private Ryan and Band of Brothers.   [FILLER_WORD] It's a really stylized film, so you can really get   the grittiness of war that's going on all the   battles and stuff in this, in the movie.   [FILLER_WORD] It is about a   the story between of two brothers who are forced to join   a war going on in Korea,   between the north the north (stutter) and south.   [FILLER_WORD]   As far as the actual disc, [FILLER_WORD]   DVD collection goes,   [FILLER_WORD] it comes in a two disc set,   [FILLER_WORD] the first disc is the widescreen version of the film and the second disc is   a bonus disc that comes with about three hours of footage of   behind the scenes, cast documentaries, and outtakes.   [FILLER_WORD] It is a really well made movie and a really well made [FILLER_WORD] DVD collector's edition.   [FILLER_WORD] Altogether it totals about six hours of total footage, so it's a really well,   well made investment if you purchase this.	4.435
I'm reviewing The Devil's Advocate.    [FILLER_WORD] This movie stars Keanu Reeves and Al Pacino.    [FILLER_WORD] Rated yeah, rated R.    [FILLER_WORD], There's nudity and language, all kinds of good stuff in this one.    [FILLER_WORD], It's basically about Satan and his spawn.   [FILLER_WORD] Al Pacino who is AKA Satan, [FILLER_WORD] goes after his son who is Keanu Reeves.    [FILLER_WORD] He ends up impregnating a human,   [FILLER_WORD] and the result is Keanu Reeves.   [FILLER_WORD] So he's trying to get Keanu Reeves, and he's also, Satan's also got a daughter,   and [FILLER_WORD] he's trying to get them to kind of [FILLER_WORD], get together   and have [FILLER_WORD] a child.  [FILLER_WORD], So he's,  doesn't let, Keanu doesn't know that he's   Satan or anything.    But [FILLER_WORD], he's. Keanu is a lawyer and he goes   and works for his   father who is Satan.  And [FILLER_WORD], so it's just a story about that,   [FILLER_WORD], good and evil basically.    But this is a good movie, you should see it.	3.559
I'm reviewing Schindler's List. This is a really good movie. It is rated R.  [FILLER_WORD] It's not really appropriate for children.  [FILLER_WORD] I guess you just kinda have to use your own judgement. This is based on a true story.  [FILLER_WORD] It's kind of a historical film.  [FILLER_WORD] It's  won   [FILLER_WORD] seven Academy Awards.  [FILLER_WORD] The movie is  basically about  [FILLER_WORD] a guy that helps   [FILLER_WORD] the Jews in the holocaust  [FILLER_WORD] by making a list and hiring them on to work with him.  [FILLER_WORD] It kind of just goes along and and shows you what happened during that time  [FILLER_WORD] and some of the people that did try to help  [FILLER_WORD] and the guy Schindle is one of em.  [FILLER_WORD] It is a tear jerker movie, you will cry.  [FILLER_WORD] But I definitely recommend this movie.  [FILLER_WORD] And as I said, whether it's appropriate for kids, I think you should probably watch it and judge yourself.  [FILLER_WORD] And that's Schindler's List.	3.559
Hi, I'm here to talk to you about A Charlie Brown Christmas.  This is a really cute, well it's not really a movie. It's more like two episodes making an hour long movie. But this is a really cute deal here.  Especially around the holidays and  when families are getting together.  This was about fifteen dollars at Wal Mart but you can get it anywhere, especially around Christmas time.  It's very cute. Charlie Brown's trying to find the meaning of Christmas and  you know Snoopy is prancing around teasing him and   you know, all the characters are in this. All the original characters.  This is just really adorable. Each episode being about twenty minutes long, making this about an hour long DVD.   It's just really cute. It has lots of bonus features and I highly recommend this.	2.517
The Chronicles of Riddick is a futuristic movie.  [FILLER_WORD] This is actually [FILLER_WORD] the second one in the series.  [FILLER_WORD] It's, the the (stutter) first one also starred Vin Diesel. Basically Vin Diesel is kind of this [FILLER_WORD] renegade outlaw sort of guy who decides to band together with these other renegade outlaw guys and save the future of the human race.  [FILLER_WORD] Some real defining features about [FILLER_WORD] The Chronicles of Riddick are the stunning visual effects. I mean the whole thing takes place in the future. So you have this kind of feel of  [FILLER_WORD] the human race failing and [FILLER_WORD] kind of the line between good and evil is is kind of separated because we don't know if the authority is evil or if these people uprising against the authority are the evil ones, it's hard to tell. But basically, the people that we're rooting for are Vin Diesel and his crew because he's going to [FILLER_WORD] try and save the human race.   So, if you're looking for a nice action movie, check out The Chronicles of Riddick.	4.123
Right here with me today I have Seabiscuit.   [FILLER_WORD] It's actually the horse movie also after the book.   [FILLER_WORD]   It's a very famous book it's about a horse and [FILLER_WORD]   an owner and everything. [FILLER_WORD]   I definitely would recommend this book if if (stutter) you are interested in horses.   [FILLER_WORD] And it's set [FILLER_WORD] in the past, it's [FILLER_WORD] very interesting.   [FILLER_WORD] It's got a lot of [FILLER_WORD] nice horses for everybody who loves horses or horse enthusiasts are interested in   [FILLER_WORD] horse racing. It's [FILLER_WORD]   it's actually a sad story, actually [FILLER_WORD] get,   you actually feel for the horse and [FILLER_WORD]   it's it's (stutter) a really a good story.   [FILLER_WORD] Not not (stutter) for those people who enjoy say, more of the violence, more of the [FILLER_WORD] guns blazing.   But [FILLER_WORD] this is more of a real life kind of [FILLER_WORD]   something that could happen story where [FILLER_WORD]   it's a story of a boy who [FILLER_WORD]   [FILLER_WORD] gets a horse who [FILLER_WORD]   is [FILLER_WORD] not not (stutter) all highly thought of but [FILLER_WORD]   in the end works his way all the way up so I would definitely [FILLER_WORD] recommend this   for horse lovers. [FILLER_WORD]   For anybody who likes this sort of movie but [FILLER_WORD] not for   more of the action packed or horror type or movie people.   [FILLER_WORD] This is a different movie. [FILLER_WORD]   From usual. So   if you wanna change from the usual, definitely [FILLER_WORD] I would suggest getting this movie.	4.359
Okay here I have the DVD version of Singing in, or Singin In The Rain.   [FILLER_WORD] This stars a Gene Kelly, Donald O'Connor and Debbie Reynolds.  [FILLER_WORD] This is a classic movie that [FILLER_WORD] when it was put on DVD it was very nice because it has lots of special features. This is a two disc DVD which features the movie and then also  [FILLER_WORD] kind of a couple featurettes of making the movie and also some biographies of Gene Kelly who was [FILLER_WORD] the director and choreographer of the movie, or he was at least choreographer of the movie  [FILLER_WORD] which is pretty impressive because the dancing in this movie is really nice.  [FILLER_WORD] Singin In The Rain is a movie musical and   [FILLER_WORD] it's a very interesting one. It Stars  [FILLER_WORD] Debbie Reynolds who [FILLER_WORD] basically is this young performer who meets up with Gene Kelly who is this hot shot   [FILLER_WORD] movie maker and [FILLER_WORD]  it's just a great movie musical. So   [FILLER_WORD] if you're looking for a good old fun movie, I recommend Singin In the Rain.	4.359
Hi here with me today I have the DVD called The Ghost and the Darkness.   It has Michael Douglas and Val Kilmer in it.   [FILLER_WORD] I don't think is one of the best movies [FILLER_WORD] ever it's about [FILLER_WORD]   is about [FILLER_WORD] two guys who   go to Africa because they've been called upon because [FILLER_WORD] a village over there in East Africa,   this is set in 1996, has a   problem because there's two man-eating lion, lions (stutter) who are [FILLER_WORD] killing a lot of the people there.   So these people are commissioned to hunt the animals. So they have a lot of problems [FILLER_WORD] during that time and they set up traps which   the lions [FILLER_WORD] actually [FILLER_WORD] outsmart them with, so it's actually kind of interesting.   But it's a very drawn out long movie, [FILLER_WORD]   not really interesting the ending's   pretty lame and kind of flops in the end. [FILLER_WORD]   Which is why I guess this movie this movie (stutter) didn't really [FILLER_WORD] hit big or anything.   But [FILLER_WORD] [FILLER_WORD] this is [FILLER_WORD] I wouldn't, it's not really a action movie I'd classify more as like a, it's like a story. [FILLER_WORD]   And then you don't feel sympathetic for anybody in this movie.   [FILLER_WORD] Not the lions, not the people, not the hunters or the [FILLER_WORD]   village people so   there's nobody really to side with in here.   [FILLER_WORD]   It's, it (stutter), I wouldn't suggest this, it's [FILLER_WORD]   not a, not a very great movie, not all very well put together.   [FILLER_WORD] In the end [FILLER_WORD]  you'll, you'll (stutter) get a taste of boredom in your mouth.	4.082
This is my DVD review on The Buddy Holly Story. It was filmed and released in nineteen-seventy-eight, it's about two hours long. It is PG, [FILLER_WORD]  I would even say any kind of kid could catch it. It obviously [FILLER_WORD]  goes through the story of Buddy Holly, the singer in the fifties. It is timeless just because his music we still hear it on the radio, [FILLER_WORD]  Peggy Sue, It's So Easy, you know, That'll Be the Day. I,  it's funny [FILLER_WORD] Gary Busey he is such a good actor in this and kind of like Ring of Fire with the Johnny Cash story it is actually Gary Busey singing. They were going to dub it with Buddy Holly's original voice but [FILLER_WORD]  this is his breakout role, Gary Busey, and he is a singer turned actor and it is a wonderful movie. It goes through just [FILLER_WORD] Buddy Holly's life. If you like the movies Ray, Ring of Fire, those type of [FILLER_WORD], you know, Patsy Kline films and stuff you'll really like this. [FILLER_WORD] The Buddy Holly Story. And [FILLER_WORD] it's timeless, you don't have to have been born in the fifties or even,  you know, have  known anybody in the fifties. This is [FILLER_WORD] a good movie, it's a good story, it's very heartwarming. And of course everybody knows the tragic ending of Buddy Holly. But I would recommend this if you haven't seen it, and this The Buddy Holly Story.	5.686
Hi, this is Jack and I'm reviewing the new movie out [FILLER_WORD]  The Good Shepherd,  [FILLER_WORD] starring Matt Damon, Angelina Jolie, William Hurt, Alec Baldwin, Robert De Niro, so I mean, obviously you can tell it's got an all-star cast. But unfortunately, I don't think  an all-star cast really makes up or really makes the film.   [FILLER_WORD] This is for, this is (stutter) Robert De Niro's return to directing for since the last thirteen years. I really really wish he could have done a better job.  [FILLER_WORD] I mean the story involved with the CIA part of it, with Matt Damon you know in the CIA, it's it's (stutter) interesting, but sometimes it seems kind of stretched out. And there are parts of it that are boring, but the really bad part about the movie  is all these things all these parts having to do with his family. I mean  I understand that's kind of an important part of a movie but it made up about a third of the movie and I really wanted to sleep through all of it. (stutter) The movie is almost three hours long. So I mean it's a really really long movie. I was bored through most of it.   I mean I was really really disappointed. With an all-star cast like this, apparently good director, you know and excellent story, you'd think they'd be able to do it but I don't think it was worth it. So I do not recommend The Good Shepherd.	3.742
Here I have the DVD of Charlie's Angels which is a remake of the seventies TV show.  [FILLER_WORD] It stars Drew Barrymore, Cameron Diaz and Lucy Liu and   they're butt kicking chicks fighting bad guys and how it works is they're our angels and Charlie is like their boss and he helps to bring down crime, but you never actually see him. He speaks through [FILLER_WORD] a speaker phone to talk to them.  But there's also another guy who is [FILLER_WORD] like the Angel's Angel's (stutter) boss but Charlie's his boss. He's like the middle man, his name's Bosley, and in this movie he's played by Bill Murray, who is very very funny.  [FILLER_WORD] Pretty much they are just trying to get a bad guy. It's been a while since I've seen it  but it has something to do with protecting peoples identities.  Anyways,   so it's really cute cause the girls will go through different personas undercover, like masseuses and it's pretty much the directors wanting to show off pretty girls in pretty costumes.   But [FILLER_WORD]   I think it's really entertaining and it kicks some serious butt.   Charlie's Angels.	4.83
