Few bands are more prolific in their output than  Dream Theater is, especially in that genre of progressive metal, and a few years ago they came out  this little DVD set,  Dream Theater: Live at Budokan. This is when I was , this came out when I was just starting to like really get into the band and this pretty much pushed me over the edge  cause  this is like a three hour concert on a single DVD and   it's just like out of this world. This is when I first really came to appreciate the virtuosity of  each member, because you know hearing it's one thing actually seeing John Petrucci's fingers fly across the  fretboard effortlessly, Mike Portnoy take on that giant  drum kit, and Jordan Rudess go crazy on keys and of course John Myung on bass. But like it just, the visual element, even though they're not like real crazy players jumping around and everything, just like seeing that playing really  captured it for me. It's  beautifully shot, and  the sound quality's very good if you remember to put it on the stereo setting if you don't have a Dolby five-point-one setup.  Cause when I first got it, I I  like it's set on default Dolby five-point-one but I didn't have that, and every time it came to a John Petrucci guitar solo all you could hear is like {guitar sounds}, like you couldn't actually hear it so that was kind of a let down, and made me dislike the DVD until I figured that out.   But , yeah, Live at Budokan, this is  a good show, the only problem is the set list isn't that great because Mike Portnoy is a  probably the best fan oriented musician  in the entire planet and he   makes sure that on the live releases they don't repeat too many songs because then, you know, you'll feel like you're gypped if half the songs on the DVD have already been on another one. The problem is they used a lot of really great songs on the one that came out before this, Live Scenes from New York, which was you know the entire scenes from Memory album  and  some more of their classics like Learning to Live. So   of like the three big live DVD releases, Live Scenes from New York, this, and Score this might have the weakest set list, but still the performances are great,  it's beautifully shot, even better shot than Score in my opinion, and   if you like Dream Theater or you're just getting into Dream Theater I think this is a DVD you should pick up.	5.802
I'm reviewing Shallow Hal, starring , Gwenyth Paltrow and Jack Black.     This movie is rated PG thirteen.  It's a pretty funny movie.    , It is about,  Shallow Hall who ,  is exactly what it's called, shallow.    He goes around to dance clubs trying to, dance with the  hot girls and all that kind of stuff ,    He then meets I believe it's Tony Robbins    in an elevator who   then kind of makes him see  the beauty within.    , So every person that he sees, he sees what they are inside.   So he ends up meeting Gwenyth Paltrow who is a heavy set woman.   But he see's the inside which is a beautiful person.   So he goes around, he dates her.  Everybody else is seeing her as a, as a big person.    It's really funny, there there's  some really funny parts in it.   But, I recommend watching this movie it's really good.	3.0
Alright, so   I'm here to talk about the movie Borat.   Now the movie Borat I just checked this movie out in theaters just a few days ago.   And this might be the best movie of 2006 no joke. Maybe even some may say the best movie of 2006 or not 2006, but you know, best movie ever.   And let me tell you why.   Alright so the movie starts off with   this guy's name is Borat and he lives in Kazakhstan and he's  a tv journalist in in   Kazakhstan   and they send him out to the United States to get,   to get  like, information and stuff to show to about how the how the  people in the US live and how they do their things so he can   teach it to the people in Kazakhstan.   Now from the movie he steps off in the airport in New York City it's, it  gets hilarious. I mean,   now this movie is not scripted, I mean they went around   and they just, they actually did it like he was an actual foreigner and they went around and got, got , they actually just went around and talked to people about this.   So you know this movie is great and I mean I laughed so many times in the movie I'm not gonna give away the ending or anything but that's pretty much what the movie's about and it just might be the best thing, might be the best movie ever honestly I mean it was a great movie I laughed so hard and you know if you know Borat from the Ali G show you know you'll be on the edge of your seat laughing throughout the  entire movie.   So make sure to get out there and check out Borat.	4.83
Okay this is Alex today.   I am reviewing star wars which is a documentary about graffiti in the nineteen-eighties.   It takes place in New York   and it is a two disk set.   One is the film and the other is the hall of fame which is just a sort of stuff about different graffiti artists. So   it's a pretty good set and stuff graffiti is pretty cool.  If you like hip hop or break dancing or graffiti you're pretty cool then you should get this.   So   it was directed by Tony Silver.   I don't know who that is but   maybe he's famous. Someone is watching this and like oh man Tony Silver, that's my idol. I never personally heard of him but    it's a 70 minute movie so it's not especially long but  it is pretty cool and lots of cool like  scenes and stuff so I really I don't know I really like this movie  kinda into graffiti and so    if you don't really know much about graffiti you should watch this because it gives you a pretty good background about how it started and stuff so   it's a pretty good DVD. It's not the best, there's other good ones but this one   this one is alright I don't know if I would buy it but if you get a chance to watch it, you should.	1.414
Hi, my name is Catherine and I want to talk to you about one of Walt Disney's newer movies  called   Lilo and Stitch.    This movie was surprisingly    very cute and very good.   The reason I say surprisingly is because I grew up with those classic Disney movies and I'm always afraid that the newer ones aren't going to be quite as good.    But this one has quickly earned it's way into my heart to become one of my favorites.   It's a original story.   It starts out with Stitch the alien who is    in big trouble because he's kind of    a brat around some of the other planets and his his  creator is in trouble for creating a new species.   Stitch escapes as he's being hauled away to prison and he makes his way to Earth and lands on the island of Hawaii where he gets put into the dog pound.   Lilo, who's the little girl living with her sister because their parents have died,   Lilo decides that she wants a dog and so her sister takes her to go to the dog pound and of course she picks out Stitch.   Stitch causes havoc   in both of their lives.   But at the end, it ends up being    that he becomes part of their family.   It's a very cute story. Features a lot of Elvis songs for those Elvis fans.   And there's a lot of memorable characters in it.   There's other human characters   and a couple of alien ones as well.   There's a couple of original songs also and there are some special features on this DVD, including some deleted scenes.   There's also a really cute short where Stitch is wreaking havoc in some of the other classic Disney movies.   So that's a little animated thing that was very funny to watch.   And there's also    a music video   and a game. So  I definitely recommend this for kids and I also recommend it for adults, even though you also may have grown up with those classic Disney movies and maybe a little wary about it.   This is definitely a good buy.	5.477
Hi, today I'm presenting the movie that is in theaters.    It's called Borat.    , I would give this movie a five out five and two thumbs up.    It is a hilarious movie.  I loved it, and I laughed my butt off while I watched it.   , It's mostly about this guy named Borat who is a Kazaky reporter in America,  and he's trying to learn about the culture and stuff here, and because he's so different   he ends up making a fool out of himself and it's hilarious. , It's kind of in a,  mock documentary kind of style reality show kind of style where they follow him around  with their cameras, and you see the wonderful interactions he has with Americans.    Of course it's all a big joke,   but, it's hilarious to see him.   And he goes to like different places, and , and , country rodeos in the south and things like that.    So, I definitely recommend you going and seeing Borat the movie.    It's hilarious, and you'll laugh your butt off.    I give it a five out of five.	5.477
Hey, guys, I'm here to talk about one of the greatest movies I've ever seen in my life.    you might think, Oh, what is it? Titanic? Pulp Fiction? No, Chasing Amy.   Written and directed by Kevin Smith, it's about two comic book artists. And one of them is in love with a girl, but he finds out she's a lesbian. And he tells her he loves her, and it evolves into this crazy, crazy loving relationship with a really surprising ending. It's like an ending I've never seen in my life.   Like all Kevin Smith movies, this one was very funny, had great dialog, and it also had some, you know, explicit stuff, but, you know, this is a great movie if you're an adult.   This movie has great illustrations. Jay and Silent Bob make cameos. The, the monologs are beautiful and very smart and they're very realistic. And the characters are not two-dimensional. They're all three-dimensional characters.    So after the main character, Holden, played by Ben Affleck, finds out that the girl he likes is lesbian,  he gets her to turn around, but he finds out a lot of things in her past that he didn't want to find out. It is very exciting. It's very funny.   It also stars Jason Lee and Kevin Smith as Silent Bob. This is probably one of Kevin Smith's best movies yet. So, you know, I highly recommend this movie. You know, it will probably be the best thing you ever seen. It's won a lot of awards. So, you know, I highly recommend it.  Once again, that's Chasing Amy, on DVD now. Pick it up.	6.351
Hi I will review for you the special collector's edition of Tae Guk Gi.   A Korean war film,    the title actually translates to The Brotherhood of War.    The movie itself is a lot like Saving Private Ryan and Band of Brothers.    It's a really stylized film, so you can really get   the grittiness of war that's going on all the   battles and stuff in this, in the movie.    It is about a   the story between of two brothers who are forced to join   a war going on in Korea,   between the north the north  and south.      As far as the actual disc,    DVD collection goes,    it comes in a two disc set,    the first disc is the widescreen version of the film and the second disc is   a bonus disc that comes with about three hours of footage of   behind the scenes, cast documentaries, and outtakes.    It is a really well made movie and a really well made  DVD collector's edition.    Altogether it totals about six hours of total footage, so it's a really well,   well made investment if you purchase this.	4.435
I'm reviewing The Devil's Advocate.     This movie stars Keanu Reeves and Al Pacino.     Rated yeah, rated R.    , There's nudity and language, all kinds of good stuff in this one.    , It's basically about Satan and his spawn.    Al Pacino who is AKA Satan,  goes after his son who is Keanu Reeves.     He ends up impregnating a human,    and the result is Keanu Reeves.    So he's trying to get Keanu Reeves, and he's also, Satan's also got a daughter,   and  he's trying to get them to kind of , get together   and have  a child.  , So he's,  doesn't let, Keanu doesn't know that he's   Satan or anything.    But , he's. Keanu is a lawyer and he goes   and works for his   father who is Satan.  And , so it's just a story about that,   , good and evil basically.    But this is a good movie, you should see it.	3.559
I'm reviewing Schindler's List. This is a really good movie. It is rated R.   It's not really appropriate for children.   I guess you just kinda have to use your own judgement. This is based on a true story.   It's kind of a historical film.   It's  won    seven Academy Awards.   The movie is  basically about   a guy that helps    the Jews in the holocaust   by making a list and hiring them on to work with him.   It kind of just goes along and and shows you what happened during that time   and some of the people that did try to help   and the guy Schindle is one of em.   It is a tear jerker movie, you will cry.   But I definitely recommend this movie.   And as I said, whether it's appropriate for kids, I think you should probably watch it and judge yourself.   And that's Schindler's List.	3.559
Hi, I'm here to talk to you about A Charlie Brown Christmas.  This is a really cute, well it's not really a movie. It's more like two episodes making an hour long movie. But this is a really cute deal here.  Especially around the holidays and  when families are getting together.  This was about fifteen dollars at Wal Mart but you can get it anywhere, especially around Christmas time.  It's very cute. Charlie Brown's trying to find the meaning of Christmas and  you know Snoopy is prancing around teasing him and   you know, all the characters are in this. All the original characters.  This is just really adorable. Each episode being about twenty minutes long, making this about an hour long DVD.   It's just really cute. It has lots of bonus features and I highly recommend this.	2.517
The Chronicles of Riddick is a futuristic movie.   This is actually  the second one in the series.   It's, the the  first one also starred Vin Diesel. Basically Vin Diesel is kind of this  renegade outlaw sort of guy who decides to band together with these other renegade outlaw guys and save the future of the human race.   Some real defining features about  The Chronicles of Riddick are the stunning visual effects. I mean the whole thing takes place in the future. So you have this kind of feel of   the human race failing and  kind of the line between good and evil is is kind of separated because we don't know if the authority is evil or if these people uprising against the authority are the evil ones, it's hard to tell. But basically, the people that we're rooting for are Vin Diesel and his crew because he's going to  try and save the human race.   So, if you're looking for a nice action movie, check out The Chronicles of Riddick.	4.123
Right here with me today I have Seabiscuit.    It's actually the horse movie also after the book.      It's a very famous book it's about a horse and    an owner and everything.    I definitely would recommend this book if if  you are interested in horses.    And it's set  in the past, it's  very interesting.    It's got a lot of  nice horses for everybody who loves horses or horse enthusiasts are interested in    horse racing. It's    it's actually a sad story, actually  get,   you actually feel for the horse and    it's it's  a really a good story.    Not not  for those people who enjoy say, more of the violence, more of the  guns blazing.   But  this is more of a real life kind of    something that could happen story where    it's a story of a boy who     gets a horse who    is  not not  all highly thought of but    in the end works his way all the way up so I would definitely  recommend this   for horse lovers.    For anybody who likes this sort of movie but  not for   more of the action packed or horror type or movie people.    This is a different movie.    From usual. So   if you wanna change from the usual, definitely  I would suggest getting this movie.	4.359
Okay here I have the DVD version of Singing in, or Singin In The Rain.    This stars a Gene Kelly, Donald O'Connor and Debbie Reynolds.   This is a classic movie that  when it was put on DVD it was very nice because it has lots of special features. This is a two disc DVD which features the movie and then also   kind of a couple featurettes of making the movie and also some biographies of Gene Kelly who was  the director and choreographer of the movie, or he was at least choreographer of the movie   which is pretty impressive because the dancing in this movie is really nice.   Singin In The Rain is a movie musical and    it's a very interesting one. It Stars   Debbie Reynolds who  basically is this young performer who meets up with Gene Kelly who is this hot shot    movie maker and   it's just a great movie musical. So    if you're looking for a good old fun movie, I recommend Singin In the Rain.	4.359
Hi here with me today I have the DVD called The Ghost and the Darkness.   It has Michael Douglas and Val Kilmer in it.    I don't think is one of the best movies  ever it's about    is about  two guys who   go to Africa because they've been called upon because  a village over there in East Africa,   this is set in 1996, has a   problem because there's two man-eating lion, lions  who are  killing a lot of the people there.   So these people are commissioned to hunt the animals. So they have a lot of problems  during that time and they set up traps which   the lions  actually  outsmart them with, so it's actually kind of interesting.   But it's a very drawn out long movie,    not really interesting the ending's   pretty lame and kind of flops in the end.    Which is why I guess this movie this movie  didn't really  hit big or anything.   But   this is  I wouldn't, it's not really a action movie I'd classify more as like a, it's like a story.    And then you don't feel sympathetic for anybody in this movie.    Not the lions, not the people, not the hunters or the    village people so   there's nobody really to side with in here.      It's, it , I wouldn't suggest this, it's    not a, not a very great movie, not all very well put together.    In the end   you'll, you'll  get a taste of boredom in your mouth.	4.082
This is my DVD review on The Buddy Holly Story. It was filmed and released in nineteen-seventy-eight, it's about two hours long. It is PG,   I would even say any kind of kid could catch it. It obviously   goes through the story of Buddy Holly, the singer in the fifties. It is timeless just because his music we still hear it on the radio,   Peggy Sue, It's So Easy, you know, That'll Be the Day. I,  it's funny  Gary Busey he is such a good actor in this and kind of like Ring of Fire with the Johnny Cash story it is actually Gary Busey singing. They were going to dub it with Buddy Holly's original voice but   this is his breakout role, Gary Busey, and he is a singer turned actor and it is a wonderful movie. It goes through just  Buddy Holly's life. If you like the movies Ray, Ring of Fire, those type of , you know, Patsy Kline films and stuff you'll really like this.  The Buddy Holly Story. And  it's timeless, you don't have to have been born in the fifties or even,  you know, have  known anybody in the fifties. This is  a good movie, it's a good story, it's very heartwarming. And of course everybody knows the tragic ending of Buddy Holly. But I would recommend this if you haven't seen it, and this The Buddy Holly Story.	5.686
Hi, this is Jack and I'm reviewing the new movie out   The Good Shepherd,   starring Matt Damon, Angelina Jolie, William Hurt, Alec Baldwin, Robert De Niro, so I mean, obviously you can tell it's got an all-star cast. But unfortunately, I don't think  an all-star cast really makes up or really makes the film.    This is for, this is  Robert De Niro's return to directing for since the last thirteen years. I really really wish he could have done a better job.   I mean the story involved with the CIA part of it, with Matt Damon you know in the CIA, it's it's  interesting, but sometimes it seems kind of stretched out. And there are parts of it that are boring, but the really bad part about the movie  is all these things all these parts having to do with his family. I mean  I understand that's kind of an important part of a movie but it made up about a third of the movie and I really wanted to sleep through all of it.  The movie is almost three hours long. So I mean it's a really really long movie. I was bored through most of it.   I mean I was really really disappointed. With an all-star cast like this, apparently good director, you know and excellent story, you'd think they'd be able to do it but I don't think it was worth it. So I do not recommend The Good Shepherd.	3.742
Here I have the DVD of Charlie's Angels which is a remake of the seventies TV show.   It stars Drew Barrymore, Cameron Diaz and Lucy Liu and   they're butt kicking chicks fighting bad guys and how it works is they're our angels and Charlie is like their boss and he helps to bring down crime, but you never actually see him. He speaks through  a speaker phone to talk to them.  But there's also another guy who is  like the Angel's Angel's  boss but Charlie's his boss. He's like the middle man, his name's Bosley, and in this movie he's played by Bill Murray, who is very very funny.   Pretty much they are just trying to get a bad guy. It's been a while since I've seen it  but it has something to do with protecting peoples identities.  Anyways,   so it's really cute cause the girls will go through different personas undercover, like masseuses and it's pretty much the directors wanting to show off pretty girls in pretty costumes.   But    I think it's really entertaining and it kicks some serious butt.   Charlie's Angels.	4.83
Here I have the movie Indiana Jones and the Raiders of the Lost Ark.   I love Indiana Jones.   He is played by   Harrison Ford.   Who I think is a pretty good looking man.    He's an archaeologist   and this is actually the first movie out of the trilogy.    And he just is going on adventures to discover artifacts   and to   pick them up before the Nazis do.   He's pretty much fighting the Nazis in all three of the movies.    This one starts off with that whole   rolling giant ball   and    you've seen that   places a million times,   so. This is where it's from. It's really cool thing that I like about Indiana Jones is that they always start off the movies   with him recovering something   that has nothing to do with the rest of the movie it's just starting it off with   action. And so that's pretty much what that whole rolling ball thing is about.    He meets a girl he used to date   and she helps him look for   the lost ark of the covenant    and they're just trying to find it before the Nazis do,   cuz they don't want the Nazis to gain power and blah blah blah.   And I don't know either   but this was  set in like during World War Two,   so it's a, it's a  really cute movie. Like it's really funny and that's just great adventure in it, George Lucas is an amazing filmmaker   and I recommend the Indiana Jones trilogy and this one is the best out of the three.	3.786
Here I have the DVD to the  musical Jesus Christ Superstar. Now  this was a musical before it was made into a movie and it was really really popular when it was made into a movie. My mom really isn't into the new whole music scene but she does  remember in the seventies going to see this in the theaters.  It stars Ted Neely as  the role of Jesus Christ and at first I was sort of scared that they might be making fun of the bible or poking fun at it but it's really not. It's just telling the story and singing and dancing in it.  It is a little funny watching it now because it was made in the seventies and there are bell-bottoms and just really funny seventies stuff.   It is shot in the desert and  the girl who plays Mary Magdeline in this movie is, she's a Native American woman and she was nominated for   an Academy Award and she was like the first in Native American woman to be nominated so that's pretty cool. It's a really good movie. They came out with a new one a couple years ago that is absolutely terrible. So if you like Jesus Christ Superstar I recommend this.  I used to watch it at my church so if  you're a pastor or anything I recommend it.	5.745
This is the widescreen special edition version of Underworld: Evolution.   Starring Kate Beckinsale, it's the sequel to the   hit movie Underworld.   In which she plays a vampire.    And in this  movie she has to   fight a new group of    vampire werewolf hybrids which are trying to take over the world.    Movie wasn't that great.    on the DVD the best  comment they can get is explosive entertainment from someone at FoxTV so they know,    wasn't that well received.   But Kate Beckinsale looks fantastic in this movie.   She's super hot and you'll enjoy the movie for that aspect.    In terms of the DVD features it does have  a few special features  directors and filmmakers commentary.   A few documentaries about  how the visual effects were made, how the stunts were made.    How the creatures were thought up.    So   if you're a fan of the first movie I would suggest getting this    because it will complete your Underworld collection but if you're, if you really didn't like this movie I wouldn't you know, tell you to go out and buy it right away.	4.69
This is the DVD Ocean's Eleven, directed by Steven Soderbergh.    This is I'm pretty sure a remake but    It's kind of revamped and everything and it's, I've never seen the first one but I'm completely satisfied with this one. It stars George Clooney, Brad Pitt, Matt Damon, Andy Garcia, Julia Roberts. It's really like an all star cast.  It's about Danny Ocean, who is George Clooney and so he's got like this band of thieves and it's eleven of them. And so they're trying to rob a casino and this casino is owned by Andy Garcia.   And Andy Garcia is actually dating Julia Roberts who is George Clooney's, I think, ex wife. And so,  it's kind of a cool story cause you want the bad guys to win cause Andy Garcia's sort of a jerk and you know it's really really  great thought out movie and it's really entertaining and it's got a lot of twists in it. So I completely recommend Ocean's Eleven if you haven't seen it.	5.972
Okay, I have a very, very special movie in my hand. This is Wet Hot American Summer on DVD. This is one of the funniest movies I've ever seen in my entire life. It's got   everyone in it. It's got Michael Ian Black, it's got Michael Showalter, a lot of just really, really funny people, the people who were  responsible for Stella  on Comedy Central and they've done lots of other things. They've been involved in pretty much just about anything that you can think of.  Some other people in it: Molly Shannon from Saturday Night Live is in it, Janeane Garofalo, David Hyde Pierce he's on  Frasier. He's also in this movie and  it's really, really hilarious. It's actually it says right here at the bottom, hilarious.  And  let's see, what can I say about it? The story revolves around  the summer at a camp and I've been to a summer camp before so I can relate to it but even if you haven't it's got lots of really funny things. It all takes place over the span of one day and    it takes place in the eighties and just hilarity ensues. It's really  it can't be described in words, it has to be seen, and if you haven't seen this movie it is one of the best  recent comedies that I've seen.    What else can I say? It's ninety-seven minutes so it's not too long, it's about an hour and a half. And it's got  an amazing cast, it's got some really funny  like  some {sigh} funny, like off-color kind of humor if that's what you like, it's the kind of humor I like to listen to and this is  a movie I like to see and if you're like me you will like it too, so check it out.	4.243
Hello,   I'm doing a movie review   of the movie Eragon.   It is in theaters almost everywhere.   Now I'm a fan of Harry Potter, I've seen all the Harry Potter movies.   I also have seen all of the Lord of the Rings movies.   Now the Lord of the Rings movies got a little long for me.   Though they were still good.   I found Eragon's plot   to be a little thin.   And actually,   while I was at Eragon I wanted to be   Eragone out of the theater and away from that movie. Because I found it boring. It wanted me to go to,   go to  sleep to be honest.   {noise} So I    tried to struggle through it.   I went to get some popcorn.   Ate it, wondered if I'd like the movie if I were eating and not paying   full attention to it but I didn't really like it any more.   It's probably a movie for younger boys.   Younger boys who can't quite grasp a full plot.   It's for younger boys who maybe have read the book too because then they'll like seeing everything they read in the book come to life.   One thing I found cheesy and awkward about the movie   was how the dragon and the main boy   Eragon   talked with their minds.   Let me do an impression of them.   That is what they looked like when they talked and it was awful.   Hard to watch. But maybe the younger kids would like it.   So if you're a younger kid then maybe watch it. But if you're older you might be bored.	4.796
